"SUN",02/07/2017,1,"Never Mizz","D",,12/20/2016,"Sun",6,"D","","",5.50,"MSW","Md Sp Wt 18k",0.00,18.800,"fst","M","2","",12,22.60,46.40,59.20,-1.00,-1.00,-1.00,105.80,"Lady","Runaway Nonny","Wicked Is Good",120,120,120,2.25,1.25,2.00,0,"","F",6,4,0.00,4,3.00,3,3.10,0,0.00,7,7.10,7,14.75,"","",0,20,120,0,"Between, tired","",36.60,8,"","L","","B","","","Gonzalez R","Ashford H Ray Jr","",19,65,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.78,46.41,59.21,-1.00,-1.00,-1.00,105.94
"SUN",02/07/2017,1,"Never Mizz","D",,11/14/2016,"Zia",1,"D","","",5.50,"MCL","Md 20000",20.00,20.000,"fst","M","2","",6,22.60,46.40,58.60,-1.00,-1.00,-1.00,104.60,"Hansencat","Runaway Nonny","Imgoinouttonight",120,120,120,0.50,11.00,1.50,0,"","D",4,5,0.00,4,2.50,4,3.00,0,0.00,4,6.50,6,14.25,"","",0,20,120,0,"Off inside, faded","",4.20,4,"","L","/","B","","","Eikleberry R","Ashford H R Sr","",15,71,"","","","H",17.50,"",0,0,0,0,0.00,"","2016",5,1,0,2,0.20,22.71,46.55,58.72,-1.00,-1.00,-1.00,104.73
"SUN",02/07/2017,1,"Never Mizz","D",,10/20/2016,"GG",7,"X","","",6.00,"MCL","Md 25000",25.00,14.675,"fst","M","2","",8,22.40,45.80,58.40,-1.00,-1.00,-1.00,112.00,"Thissideofheaven","Mama's Secretstorm","Ravizzone",120,120,120,0.25,0.25,4.50,0,"","B",2,4,0.00,4,4.50,7,11.10,0,0.00,7,15.60,7,14.00,"","",0,18,120,0,"No factor","",4.10,2,"","L","","B","","","Antongrgi III W","Morey William E","",12,69,"","","","H",22.50,"",0,0,0,0,0.00,"","2016",286,49,59,40,0.17,22.43,45.81,58.59,-1.00,-1.00,-1.00,112.12
"SUN",02/07/2017,1,"Never Mizz","D",,10/02/2016,"OTP",3,"D","","",5.50,"MCL","Md 25000",25.00,15.225,"fst","M","2","",6,22.60,46.80,59.20,-1.00,-1.00,-1.00,106.00,"Little Hawk","Never Mizz","Seneca Sally",120,120,120,2.00,1.50,0.25,0,"","B",2,3,0.00,4,2.50,4,2.20,0,0.00,4,3.10,2,2.00,"","",0,34,120,0,"4w trn, rallied","",6.00,4,"","L","","B","","","Antongrgi III W","Morey William E","",13,79,"","","","H",22.50,"",0,0,0,0,0.00,"","",,,,,,22.73,46.84,59.27,-1.00,-1.00,-1.00,106.02
"SUN",02/07/2017,1,"Never Mizz","D",,09/10/2016,"GG",9,"X","","",6.00,"MSW","Md Sp Wt 28k",0.00,28.685,"fst","M","2","",10,22.20,45.00,57.80,-1.00,-1.00,-1.00,111.40,"Zensational Dancer","Smiling Ann","D's Two Thumbs Up",120,120,120,0.75,1.50,1.25,0,"","H",8,8,0.00,8,4.60,9,11.10,0,0.00,10,17.60,10,22.85,"","",0,1,120,0,"No factor, stopped","",25.80,9,"","L","","B","","","Antongrgi III W","Morey William E","",12,63,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.26,45.17,57.87,-1.00,-1.00,-1.00,111.56
"SUN",02/07/2017,2,"Reinald","D",,09/11/2016,"GG",8,"X","","",5.50,"CLM","Clm c-12500 10",12.50,10.675,"fst","-","31","",8,21.60,45.00,57.40,-1.00,-1.00,-1.00,103.80,"Admiral Boom","Rhett's Image","Reinald",121,125,125,0.50,0.50,1.75,0,"","G",7,1,0.00,2,0.50,2,0.50,0,0.00,1,0.10,3,1.00,"","",0,65,125,0,"Pace 2w,dug in,bested","",10.00,6,"C","L","","","","","Duran F","James Greg C","",9,92,"","Irvin Racing Stable","","H",10.50,"2016",77,5,13,6,0.06,"","",,,,,,21.65,45.14,57.51,-1.00,-1.00,-1.00,103.89
"SUN",02/07/2017,2,"Reinald","D",,08/28/2016,"GG",9,"X","","",6.00,"MCL","Md 12500",12.50,9.675,"fst","-","31","",8,22.40,45.80,58.40,-1.00,-1.00,-1.00,111.20,"Reinald","The Natural","Hopesky",125,114,125,0.25,0.50,1.00,0,"","E",5,1,0.00,1,1.00,1,1.00,0,0.00,1,2.00,1,0.25,"","",0,59,125,0,"Pace 2w, held on","",3.70,3,"","L","","","","","Duran F","James Greg C","",12,87,"","","","H",12.50,"",0,0,0,0,0.00,"","",,,,,,22.53,45.90,58.50,-1.00,-1.00,-1.00,111.35
"SUN",02/07/2017,2,"Reinald","D",,03/28/2015,"GG",7,"X","","",6.00,"MSW","Md Sp Wt 27k",0.00,27.980,"fst","-","3","",9,22.00,45.60,58.40,-1.00,-1.00,-1.00,111.20,"Midnight Bolt","New Karma","Derrymore",120,120,120,0.75,0.25,1.50,0,"","F",6,1,0.00,2,0.10,2,0.10,0,0.00,1,0.10,5,4.00,"","",0,46,120,0,"Pace 2w, weakened","",7.80,4,"","L","","","","","Baze R A","James Greg C","",11,83,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.12,45.65,58.56,-1.00,-1.00,-1.00,111.28
"SUN",02/07/2017,2,"Mega Source","D",,01/21/2017,"Sun",7,"D","","",6.00,"CLM","Clm 15000N2L",15.00,18.400,"wf","-","41","S",11,23.80,48.60,101.60,-1.00,-1.00,-1.00,114.40,"Manor Man","Billy Joe Who","Mega Source",124,122,124,0.75,1.75,0.75,0,"","D",4,6,0.00,8,2.90,8,5.10,0,0.00,5,5.50,3,2.50,"","",0,52,124,0,"Tight 1/4,belatedly 4w","",7.00,3,"","","","B","","","Gonzalez E","Aldavaz Jaime G Sr","",35,64,"","","","H",15.00,"",0,0,0,0,0.00,"","",,,,,,23.85,48.70,101.62,-1.00,-1.00,-1.00,114.53
"SUN",02/07/2017,2,"Mega Source","D",,01/10/2017,"Sun",5,"D","","",5.00,"CLM","Clm 7500N2L",7.50,13.600,"fst","-","41","S",10,22.20,45.20,-1.00,-1.00,-1.00,-1.00,57.00,"Text Me Atthe Turn","Heal With Steel","Back Seat Hero",124,122,122,7.50,0.25,0.75,0,"","C",3,7,0.00,10,8.60,9,8.70,0,0.00,7,9.10,5,8.60,"","",0,49,124,0,"Alter 5w 1/16, belated","",10.00,6,"","","","B","","","Carreno J","Aldavaz Jaime G Sr","",11,84,"","","","H",7.50,"",0,0,0,0,0.00,"","",,,,,,22.26,45.33,-1.00,-1.00,-1.00,-1.00,57.13
