"TUP",02/07/2017,2,"Hilda","D",,01/25/2017,"TuP",7,"O","","",8.00,"CLM","Clm 8500N2L",8.50,8.000,"fst","M","41","",7,23.60,47.40,113.20,126.80,-1.00,-1.00,140.80,"Angelnaule","Goose Bumps","Bluegrass Queen",124,122,122,1.00,0.10,1.00,0,"","B",2,2,0.50,2,0.50,5,3.10,0,0.00,6,5.60,6,11.35,"","",0,33,124,0,"Pressed early,tired","",16.50,6,"","L","/","","F","","Enriquez I D","O'Brien Debbie","",25,60,"","","","H",8.50,"",0,0,0,0,0.00,"","",,,,,,23.61,47.58,113.30,126.97,-1.00,-1.00,140.97
"TUP",02/07/2017,2,"Hilda","D",,12/17/2016,"TuP",6,"D","","",8.00,"MCL","Md 5000",5.00,6.300,"fst","M","31","",10,23.20,47.20,113.80,127.80,-1.00,-1.00,142.60,"Hilda","Flashy Gold","Itsonlyme",120,120,120,6.75,1.50,1.00,0,"","H",8,2,0.10,1,0.50,1,2.00,0,0.00,1,3.00,1,6.75,"","",0,38,120,0,"Drew off, ridden out,","",0.70,1,"","L","/","","F","","Stevens S A","O'Brien Debbie","",39,61,"","","","H",5.00,"",0,0,0,0,0.00,"","",,,,,,23.28,47.28,113.86,127.87,-1.00,-1.00,142.64
"TUP",02/07/2017,2,"Hilda","D",,11/21/2016,"TuP",2,"D","","",6.00,"MCL","Md 12500",16.00,8.500,"my","M","31","",7,22.00,45.40,58.40,-1.00,-1.00,-1.00,112.20,"Aikman's Gal","Sacey Bow","Angelnaule",124,121,121,0.25,3.75,2.50,0,"","D",4,3,0.00,5,3.70,4,5.10,0,0.00,5,5.60,5,6.75,"","",0,38,116,5,"Bobbld start,6wide bid","",4.00,3,"","L","/","","F","","Garcia E","O'Brien Debbie","",19,68,"","","","H",11.50,"",0,0,0,0,0.00,"Y","",,,,,,22.08,45.48,58.50,-1.00,-1.00,-1.00,112.22
"TUP",02/07/2017,2,"Hilda","D",,10/24/2016,"TuP",8,"A","","C",8.00,"MOC","Moc 30000",30.00,12.500,"fm","M","31","",8,22.80,46.80,111.00,124.40,-1.00,-1.00,136.40,"Major Threat","Thegirlwiththecurl","Lady Pilot",119,123,119,5.50,2.50,1.50,0,"","G",7,3,2.10,2,0.50,3,0.20,0,0.00,8,10.20,8,20.25,"","",0,18,119,0,"Challenged, stopped,","",5.50,5,"","L","/","","F","","Flores E","O'Brien Debbie","",11,69,"","","","H",30.00,"",0,0,0,0,0.00,"","",,,,,,22.96,46.83,111.11,124.48,-1.00,-1.00,136.41
"TUP",02/07/2017,2,"Hilda","D",,08/25/2016,"GG",4,"X","","",8.00,"MCL","Md 8000",8.00,7.800,"fst","M","31","",4,24.20,49.20,114.60,127.80,-1.00,-1.00,141.40,"Whale of a Tale","Hilda","Able Warrior",125,121,121,5.50,7.00,1.25,0,"","D",4,4,5.00,4,5.50,3,2.50,0,0.00,2,4.00,2,5.50,"","",0,42,121,0,"Circled 4w,no threat2d","",1.10,1,"","L","","","","","Martinez C","Agarie Ricky","",27,67,"","","","H",8.00,"",0,0,0,0,0.00,"","2016",64,3,5,11,0.05,24.26,49.20,114.67,127.82,-1.00,-1.00,141.40
"TUP",02/07/2017,2,"Hilda","D",,08/07/2016,"Dmr",3,"D","","",7.00,"MCL","Md 20000",20.00,21.690,"fst","M","31","",7,22.60,46.20,111.40,-1.00,-1.00,-1.00,123.60,"Always Dangerous","Buzzer Beater","If You Believe",120,124,120,1.50,4.75,0.05,0,"","B",2,5,0.00,7,4.20,7,2.40,0,0.00,5,6.60,5,11.55,"","",0,43,120,0,"Came out str,no rally","",42.30,6,"","L","","","","","Puglisi I","Agarie Ricky","",8,77,"","","","H",20.00,"",0,0,0,0,0.00,"","",,,,,,22.68,46.36,111.44,-1.00,-1.00,-1.00,123.76
"TUP",02/07/2017,2,"Hilda","D",,07/20/2016,"Dmr",3,"D","","",7.00,"MCL","Md 20000",20.00,22.035,"fst","M","31","",8,22.40,45.60,110.20,-1.00,-1.00,-1.00,123.00,"Marriedtoaminister","Journeytothestars","Tanager",121,121,121,9.25,3.75,6.25,0,"","B",2,7,0.00,6,3.20,6,5.70,0,0.00,7,21.10,6,30.25,"","",0,17,121,0,"Off rail,gave way","",12.20,5,"","L","","","F","","Puglisi I","Agarie Ricky","",8,62,"","","","H",20.00,"",0,0,0,0,0.00,"","",,,,,,22.56,45.71,110.24,-1.00,-1.00,-1.00,123.16
"TUP",02/07/2017,2,"Hilda","D",,06/10/2016,"SA",8,"D","","",6.00,"MCL","Md 20000",20.00,19.345,"fst","M","31","",6,22.20,45.80,58.20,-1.00,-1.00,-1.00,110.80,"Shanghai Beauty","Goliath's Girl","Patience Lady",120,113,120,1.50,3.25,7.25,0,"","E",5,6,0.00,5,4.30,5,4.70,0,0.00,4,6.60,4,12.00,"","",0,30,120,0,"Off slow,no rally","",5.00,4,"","L","","B","","","Puglisi I","Agarie Ricky","",12,71,"","","","H",20.00,"",0,0,0,0,0.00,"","",,,,,,22.27,45.91,58.29,-1.00,-1.00,-1.00,110.91
"TUP",02/07/2017,2,"Hilda","D",,05/27/2016,"SA",8,"D","","",6.00,"MCL","Md 30000",30.00,24.035,"fst","M","3","",8,21.40,45.40,58.20,-1.00,-1.00,-1.00,111.80,"She's Memorable","Basie Boots","Hilda",116,123,123,1.75,0.50,4.25,0,"","D",4,3,0.00,6,5.60,5,4.10,0,0.00,3,5.50,3,2.25,"","",0,52,123,0,"3wd into str,edged 2nd","",12.40,5,"","L","","B","","","Puglisi I","Agarie Ricky","",14,76,"","","","H",30.00,"",0,0,0,0,0.00,"","",,,,,,21.56,45.47,58.20,-1.00,-1.00,-1.00,111.93
"TUP",02/07/2017,2,"Hilda","D",,05/07/2016,"SA",7,"D","","",6.50,"MCL","Md 20000",20.00,20.380,"fst","M","31","",9,22.40,46.20,111.60,-1.00,-1.00,-1.00,118.20,"Princess Kendra","Seaquet","Hilda",120,125,120,0.25,4.25,5.00,0,"","I",9,6,0.00,5,0.80,3,1.10,0,0.00,3,2.50,3,4.50,"","",0,43,120,0,"5wd,3wd,best rest","",7.20,6,"","L","","B","","","Puglisi I","Agarie Ricky","",12,72,"","","","H",20.00,"",0,0,0,0,0.00,"","",,,,,,22.52,46.29,111.74,-1.00,-1.00,-1.00,118.24
