"LAD",02/07/2017,1,"Eyepad","DQ",,05/30/2014,"DeD",3,"D","","",3.50,"CLM","Clm 5000N2L",5.00,13.000,"fst","M","31","",9,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,17.82,"Maxed Out Streaker","Eyepad","Jrs Special Grace",126,124,126,0.50,0.50,0.25,0,"","E",5,2,0.00,0,17.88,0,0.00,2,0.50,2,0.50,2,0.50,"","",0,0,124,0,"Dueled, outfinished","",9.10,5,"","L","","B","","","Watson D","Broussard Kevin","",0,79,"Q","","Y","H",5.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,17.82
"LAD",02/07/2017,1,"Eyepad","DQ",,04/26/2014,"DeD",1,"D","","",3.00,"ALW","Alw 29000N2L",0.00,29.000,"fst","O","31","S",10,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,15.21,"Kool Design","Jess Good Lookin","Bjs Shining Jess",124,126,125,0.50,0.25,1.00,0,"","F",6,8,0.00,0,15.84,0,0.00,0,0.00,10,3.10,10,4.65,"","",0,0,124,0,"Outrun","",41.80,10,"","L","","B","","","Watson D","Broussard Kevin","",0,73,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,15.21
"LAD",02/07/2017,1,"Eyepad","DQ",,03/09/2014,"LaD",8,"D","","",2.20,"MCL","Md 10000",10.00,8.000,"gd","M","31","S",10,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,12.06,"Eyepad","Riski","Flying Azoom",126,126,126,0.50,0.50,0.75,0,"","J",10,2,0.00,0,12.06,0,0.00,0,0.00,1,0.50,1,0.50,"","",0,0,126,0,"Dueled, just up","",5.00,3,"","L","","B","","","Watson D","Broussard Kevin","",0,94,"Q","","Y","H",10.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,12.06
"LAD",02/07/2017,1,"Eyepad","DQ",,02/16/2014,"LaD",5,"D","","",2.50,"MDN","Mdn 6000",0.00,5.460,"fst","O","31","",3,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,13.58,"Coronas Black Curls","Eyepad","Katybugs Rock Solid",125,126,126,0.50,8.00,0.00,0,"","C",3,2,0.00,0,13.65,0,0.00,0,0.00,2,0.50,2,0.50,"","",0,0,126,0,"Chsd, clear 2nd","",0.70,1,"","L","","B","","","Watson D","Broussard Kevin","",0,78,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,13.58
"LAD",02/07/2017,1,"Eyepad","DQ",,01/28/2014,"LaD",2,"D","","",3.00,"MCL","Md c-5000 5000",5.00,7.000,"fst","O","3","S",7,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,15.79,"Brutus Maximus","Eyepad","Mdt Backstreet Bully",124,126,125,0.75,0.25,1.00,0,"","B",2,2,0.00,0,15.92,0,0.00,0,0.00,1,0.10,2,0.75,"","",0,0,126,0,"Duel, outfinished","",4.50,3,"C","L","","B","","","Blake D","Kopycinski Larry","",0,80,"Q","McGehee Richard K.","Y","H",5.00,"2013",133,15,16,15,0.11,"","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,15.79
"LAD",02/07/2017,1,"Eyepad","DQ",,01/14/2014,"LaD",9,"D","","",3.30,"MCL","Md 5000",5.00,7.000,"fst","M","3","S",9,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,17.11,"Shez All Electric","Eyepad","Splashingfirstshine",126,126,124,1.00,0.25,0.75,0,"","B",2,4,0.00,0,17.26,0,0.00,5,0.80,2,0.50,2,1.00,"","",0,0,126,0,"Duel, held place","",9.40,5,"","L","","B","","","Blake D","Kopycinski Larry","",0,82,"Q","","Y","H",5.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,17.11
"LAD",02/07/2017,1,"Eyepad","DQ",,11/26/2013,"EvD",9,"D","","",3.00,"MCL","Md 5000",5.00,11.000,"sly","O","2","S",8,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,15.73,"Ww Sleep Walk","Heza Laughing","Cool So Special",130,124,125,0.75,0.50,0.50,0,"","H",8,2,0.00,0,16.20,0,0.00,0,0.00,5,1.20,5,3.00,"","",0,0,124,0,"No factor","",6.50,5,"","L","","B","","","Ortiz G","Kopycinski Larry","",0,71,"Q","","Y","H",5.00,"",0,0,0,0,0.00,"Y","",,,,,,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,15.73
"LAD",02/07/2017,1,"Pf Agouti Girl","DQ",,01/23/2017,"LaD",6,"D","","",3.00,"OCL","OC 20k/N4L -N",20.00,13.000,"fst","O","31","S",5,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,15.29,"Mayor Stoli","Voncitas Game","Jw Divino Comento",126,126,126,0.10,0.75,0.75,0,"","D",4,2,0.00,0,0.00,0,0.00,0,0.00,5,2.60,5,2.60,"","",0,0,126,0,"No late bid","",11.80,5,"","L","","B","F","","Martinez D I","Long Ricky D","",0,0,"Q","","Y","H",20.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,15.29
"LAD",02/07/2017,1,"Pf Agouti Girl","DQ",,12/02/2016,"EvD",4,"D","","",3.50,"CLM","Clm c-3500 350",3.50,7.320,"wf","O","31","",8,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,17.94,"Pf Agouti Girl","Brodie Beach","Chapuline B",124,126,124,0.25,0.25,0.25,0,"","H",8,4,0.00,0,17.94,0,0.00,1,0.10,1,0.50,1,0.25,"","",0,0,124,0,"Bump midway, prevailed","",3.40,3,"C","L","","B","F","","Alvarez D A","Huitron Josue","",0,86,"Q","Huitron Joel","Y","H",3.50,"2016",77,12,11,9,0.16,"Y","",,,,,,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,17.94
"LAD",02/07/2017,1,"Pf Agouti Girl","DQ",,10/26/2016,"EvD",7,"D","","",3.50,"CLM","Clm 5000N2L",5.00,8.500,"fst","O","31","S",10,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,17.96,"Pf Agouti Girl","Here Me Rawrr","Quick Air Game",126,125,126,0.25,0.25,0.50,0,"","G",7,2,0.00,0,17.96,0,0.00,1,0.10,1,0.10,1,0.25,"","",0,0,126,0,"Took command, held","",7.10,3,"","L","","B","","","Alvarez D A","Huitron Josue","",0,85,"Q","","Y","H",5.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,17.96
"LAD",02/07/2017,1,"Pf Agouti Girl","DQ",,09/30/2016,"EvD",4,"D","","",3.00,"CLM","Clm 5000N2L",5.00,8.500,"fst","M","31","S",10,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,15.51,"Mallards Runaway","Dagouti","Seemenowcatchmelater",124,124,125,0.25,0.10,0.75,0,"","F",6,4,0.00,0,15.71,0,0.00,0,0.00,6,1.70,4,1.10,"","",0,0,126,0,"Mild late interest","",9.40,6,"","L","","B","F","","Guerrero L A","Huitron Josue","",0,86,"Q","","Y","H",5.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,15.51
"LAD",02/07/2017,1,"Pf Agouti Girl","DQ",,08/18/2016,"FG",6,"D","","",2.50,"CLM","Clm 5000N2L",5.00,14.000,"gd","O","31","S",9,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,13.29,"Best Bet On Da Bayou","Laveauxs Oak Tree","Runawayfarr",126,126,124,0.10,0.75,0.10,0,"","F",6,9,0.00,0,13.55,0,0.00,0,0.00,4,0.70,5,1.45,"","",4,0,124,0,"Slight drift, bothered","",2.80,1,"","L","","B","F","","Espinosa P C","Huitron Josue","",0,74,"Q","","Y","H",5.00,"",0,0,0,0,0.00,"Y","",,,,,,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,13.29
