"TUP",02/07/2017,3,"Please Be Me","D","TuP",01/31/2017,"D",3.00,"fst","H",37.20,"","",8,14,0,"F","F"
"TUP",02/07/2017,3,"Please Be Me","D","TuP",01/06/2017,"D",4.00,"fst","H",47.80,"","",8,46,0,"F","F"
"TUP",02/07/2017,3,"Please Be Me","D","TuP",12/12/2016,"D",4.00,"fst","H",50.20,"","",18,26,0,"F","F"
"TUP",02/07/2017,3,"Please Be Me","D","TuP",12/03/2016,"D",5.00,"fst","HG",101.20,"","",10,46,0,"F","F"
"TUP",02/07/2017,3,"Please Be Me","D","LA",11/19/2016,"D",5.00,"fst","H",100.80,"","",6,27,0,"F","F"
"TUP",02/07/2017,3,"Please Be Me","D","LA",11/13/2016,"D",5.00,"fst","H",101.40,"","",18,25,0,"F","F"
"TUP",02/07/2017,3,"Wolf Pond Jack","D","TuP",01/30/2017,"D",4.00,"fst","H",51.00,"","",16,19,0,"F","F"
"TUP",02/07/2017,3,"Wolf Pond Jack","D","TuP",01/10/2017,"D",4.00,"fst","H",50.40,"","",20,24,0,"F","F"
"TUP",02/07/2017,3,"Wolf Pond Jack","D","TuP",01/04/2017,"D",5.00,"fst","H",103.00,"","",5,6,0,"F","F"
"TUP",02/07/2017,3,"Wolf Pond Jack","D","TuP",12/27/2016,"D",4.00,"fst","H",49.20,"","",23,44,0,"F","F"
"TUP",02/07/2017,3,"Wolf Pond Jack","D","TuP",12/15/2016,"D",4.00,"fst","H",51.20,"","",2,2,0,"F","F"
"TUP",02/07/2017,3,"Wolf Pond Jack","D","TuP",12/10/2016,"D",3.00,"fst","H",37.20,"","",2,13,0,"F","F"
"TUP",02/07/2017,3,"Wannablikegrandpa","D","TuP",02/02/2017,"D",3.00,"fst","H",36.40,"","",2,3,0,"F","F"
"TUP",02/07/2017,3,"Wannablikegrandpa","D","TuP",01/05/2017,"D",4.00,"fst","H",47.60,"","",3,29,0,"F","F"
"TUP",02/07/2017,3,"Wannablikegrandpa","D","TuP",12/30/2016,"D",4.00,"fst","H",48.00,"","",5,36,0,"F","F"
"TUP",02/07/2017,3,"Wannablikegrandpa","D","TuP",12/05/2016,"D",4.00,"fst","H",48.80,"","",14,32,0,"F","F"
"TUP",02/07/2017,3,"Wannablikegrandpa","D","TuP",11/19/2016,"D",4.00,"fst","H",49.00,"","",24,47,0,"F","F"
"TUP",02/07/2017,3,"Wannablikegrandpa","D","TuP",11/12/2016,"D",5.00,"fst","H",101.00,"","",8,27,0,"F","F"
"TUP",02/07/2017,4,"Surf Queen","D","TuP",02/01/2017,"D",4.00,"fst","H",46.80,"Y","",1,27,0,"F","F"
"TUP",02/07/2017,4,"Surf Queen","D","TuP",12/27/2016,"D",4.00,"fst","H",48.00,"","",10,44,0,"F","F"
"TUP",02/07/2017,4,"Surf Queen","D","TuP",12/10/2016,"D",5.00,"fst","H",101.80,"","",3,18,0,"F","F"
"TUP",02/07/2017,4,"Surf Queen","D","TuP",11/23/2016,"D",3.00,"fst","H",36.80,"","",9,18,0,"F","F"
"TUP",02/07/2017,4,"Right Trick","D","TuP",02/01/2017,"D",5.00,"fst","H",59.20,"Y","",1,9,0,"F","F"
"TUP",02/07/2017,4,"Right Trick","D","TuP",01/18/2017,"D",4.00,"fst","H",46.60,"","",3,40,0,"F","F"
"TUP",02/07/2017,4,"Right Trick","D","TuP",01/05/2017,"D",5.00,"fst","B",102.60,"","",14,26,0,"F","F"
"TUP",02/07/2017,4,"Right Trick","D","TuP",12/06/2016,"D",4.00,"fst","H",47.00,"","",3,18,0,"F","F"
"TUP",02/07/2017,4,"Right Trick","D","TuP",11/25/2016,"D",4.00,"fst","HG",48.20,"","",11,22,0,"F","F"
"TUP",02/07/2017,4,"Right Trick","D","TuP",11/15/2016,"D",4.00,"fst","H",48.80,"","",25,49,0,"F","F"
"TUP",02/07/2017,4,"Lots of Cash","D","TuP",01/28/2017,"D",4.00,"fst","H",49.00,"","",19,43,0,"F","F"
"TUP",02/07/2017,4,"Lots of Cash","D","TuP",01/10/2017,"D",3.00,"fst","H",37.00,"Y","",1,6,0,"F","F"
"TUP",02/07/2017,4,"Lots of Cash","D","TuP",12/13/2016,"D",3.00,"fst","H",36.00,"","",4,17,0,"F","F"
"TUP",02/07/2017,4,"Down Low Mama","D","TuP",01/22/2017,"D",4.00,"fst","H",48.80,"","",6,13,0,"F","F"
"TUP",02/07/2017,4,"Down Low Mama","D","TuP",01/09/2017,"D",3.00,"fst","H",37.80,"","",6,14,0,"F","F"
"TUP",02/07/2017,4,"Snap's Back","D","TuP",01/28/2017,"D",5.00,"fst","H",106.80,"","",24,25,0,"F","F"
"TUP",02/07/2017,4,"Snap's Back","D","TuP",01/19/2017,"D",4.00,"fst","H",54.20,"","",14,14,0,"F","F"
"TUP",02/07/2017,4,"R Charmed Affair","D","TuP",01/18/2017,"D",4.00,"fst","H",50.60,"","",35,40,0,"F","F"
"TUP",02/07/2017,4,"R Charmed Affair","D","TuP",12/06/2016,"D",5.00,"fst","H",101.00,"","",3,6,0,"F","F"
"TUP",02/07/2017,4,"R Charmed Affair","D","TuP",11/12/2016,"D",3.00,"fst","H",36.20,"","",5,27,0,"F","F"
"TUP",02/07/2017,4,"Trigo Padigo","D","TuP",02/01/2017,"D",3.00,"fst","H",36.00,"","",6,20,0,"F","F"
"TUP",02/07/2017,4,"Trigo Padigo","D","TuP",11/16/2016,"D",4.00,"fst","H",47.60,"","",3,25,0,"F","F"
"TUP",02/07/2017,4,"Key Affair","D","TuP",12/28/2016,"D",3.00,"fst","H",36.80,"","",6,20,0,"F","F"
"TUP",02/07/2017,5,"Call Me Never","D","TuP",01/16/2017,"D",4.00,"fst","H",49.00,"","",16,33,0,"F","F"
"TUP",02/07/2017,5,"Call Me Never","D","PM",01/01/2017,"D",4.00,"sly","B",50.40,"Y","",1,6,0,"F","F"
"TUP",02/07/2017,5,"Call Me Never","D","PM",12/21/2016,"D",3.00,"wf","B",39.00,"","",8,11,0,"F","F"
"TUP",02/07/2017,5,"Call Me Never","D","GG",12/04/2016,"X",4.00,"fst","H",50.60,"","",84,108,0,"F","F"
"TUP",02/07/2017,5,"Call Me Never","D","GG",11/26/2016,"X",4.00,"fst","H",52.40,"","",43,44,0,"F","F"
"TUP",02/07/2017,5,"Crafty Lilly","D","TuP",01/16/2017,"D",3.00,"fst","HG",39.40,"","",12,12,0,"F","F"
"TUP",02/07/2017,5,"Crafty Lilly","D","TuP",01/06/2017,"D",5.00,"fst","H",100.60,"","",8,25,0,"F","F"
"TUP",02/07/2017,5,"Crafty Lilly","D","TuP",12/29/2016,"D",5.00,"fst","H",103.00,"","",6,8,0,"F","F"
"TUP",02/07/2017,5,"Crafty Lilly","D","TuP",12/19/2016,"D",4.00,"fst","H",50.40,"","",21,24,0,"F","F"
"TUP",02/07/2017,5,"Crafty Lilly","D","TuP",12/12/2016,"D",4.00,"fst","H",50.80,"","",19,26,0,"F","F"
"TUP",02/07/2017,5,"Crafty Lilly","D","TuP",12/05/2016,"D",4.00,"fst","H",50.00,"","",25,32,0,"F","F"
"TUP",02/07/2017,5,"Real Rozy","D","TuP",01/16/2017,"D",5.00,"fst","H",103.60,"","",20,25,0,"F","F"
"TUP",02/07/2017,5,"Real Rozy","D","TuP",01/08/2017,"D",5.00,"fst","HG",103.60,"","",12,15,0,"F","F"
"TUP",02/07/2017,5,"Real Rozy","D","TuP",12/20/2016,"D",5.00,"fst","H",104.40,"","",19,21,0,"F","F"
"TUP",02/07/2017,5,"Real Rozy","D","TuP",12/12/2016,"D",5.00,"fst","HG",104.80,"","",18,18,0,"F","F"
"TUP",02/07/2017,5,"Real Rozy","D","TuP",12/05/2016,"D",4.00,"fst","H",49.60,"","",19,32,0,"F","F"
"TUP",02/07/2017,5,"Real Rozy","D","TuP",11/27/2016,"D",4.00,"fst","HG",52.00,"","",25,28,0,"F","F"
"TUP",02/07/2017,5,"Greatizt Lover","D","TuP",02/02/2017,"D",3.00,"fst","H",35.60,"","",1,3,0,"F","F"
"TUP",02/07/2017,5,"Greatizt Lover","D","TuP",01/04/2017,"D",4.00,"fst","H",48.80,"","",6,14,0,"F","F"
"TUP",02/07/2017,5,"Bonita Rapids","D","TuP",02/02/2017,"D",3.00,"fst","B",37.00,"","",3,3,0,"F","F"
"TUP",02/07/2017,5,"Bonita Rapids","D","TuP",01/18/2017,"D",3.00,"fst","H",35.80,"","",4,24,0,"F","F"
"TUP",02/07/2017,5,"Bonita Rapids","D","TuP",01/07/2017,"D",4.00,"fst","H",50.40,"","",41,52,0,"F","F"
"TUP",02/07/2017,5,"Bonita Rapids","D","TuP",12/19/2016,"D",4.00,"fst","H",50.00,"","",14,24,0,"F","F"
"TUP",02/07/2017,5,"Bonita Rapids","D","TuP",11/25/2016,"D",3.00,"fst","H",35.60,"","",2,8,0,"F","F"
"TUP",02/07/2017,5,"Bonita Rapids","D","TuP",11/14/2016,"D",4.00,"fst","H",49.00,"","",8,19,0,"F","F"
"TUP",02/07/2017,5,"Stolen Dream","D","TuP",02/04/2017,"D",3.00,"fst","H",35.60,"","",2,9,0,"F","F"
